,Unnamed: 0,country,ccode,verified,year,month,day,source,mcgowan,csp,bs,banks,moreno,finer,janowitz,kennedy,ferguson,okane,thompson,luttwak,lunde,world_hand,combined,no_evidence,rebellion,no_overt,legal,no_exec,protest,autogolpe,assasination,invasion,unclear,id
993,843,Benin,434,,1968,6,29,"New York Times. Jun 29, 1968",,,,,,,,,,,,,,2.0,0,0,0,0,1,0,0,0,0,0,0,993
994,1761,Syria,652,,1968,2,-9,"New York Times. Feb 16, 1968",,,,,,,,2.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,994
995,441,Peru,135,2.0,1968,10,3,"New York Times. Oct 4, 1968",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,995
996,1207,Congo,484,,1968,1,17,none,,1.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,996
997,1763,Syria,652,,1968,8,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,997
998,1908,India,750,,1968,10,30,"New York Times. March 31, 1981",,1.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,998
999,302,Colombia,100,,1968,11,30,"New York Times. Nov 30, 1968",,,,,,,,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,999
1000,1914,Pakistan,770,,1968,2,16,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1000
1001,1068,Togo,461,,1969,5,25,"New York Times. May 25, 1969",,,,,,,,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1001
1002,1130,Central African Republic,482,,1969,4,-9,"New York Times. April 13, 1969",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1002
1003,1129,Central African Republic,482,,1969,-9,-9,"New York Times. April 13, 1969",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1003
1004,1131,Central African Republic,482,,1969,4,10,"New York Times. April 13, 1969",,1.0,1.0,,,,,1.0,,,1.0,,,,0,0,0,1,0,0,0,0,0,0,0,1004
1005,1218,Congo,484,,1969,-9,-9,"New York Times. Nov 9, 1969",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1005
1006,522,Bolivia,145,,1969,9,27,"New York Times. Sept 27, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1006
1007,805,Mali,432,,1969,8,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1007
1008,1552,Sudan,625,,1969,-9,-9,"New York Times. May 25, 1969",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1008
1009,1553,Sudan,625,,1969,5,-9,"New York Times. May 25, 1969",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1009
1010,521,Bolivia,145,2.0,1969,9,26,"New York Times. Sept 27, 1969",,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1010
1011,804,Mali,432,,1969,1,8,none,,,,,,,,,,,,,,2.0,0,1,0,0,0,0,0,0,0,0,0,1011
1012,1554,Sudan,625,,1969,5,24,"New York Times. May 25, 1969",,,,,,,,,,,2.0,,,,1,0,0,0,0,0,0,0,0,0,0,1012
1013,1555,Sudan,625,2.0,1969,5,25,"New York Times. May 25, 1969",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1013
1014,1556,Sudan,625,,1969,5,26,"New York Times. May 25, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1014
1015,2132,Indonesia,850,,1969,12,20,"New York Times (1857-Current file). Dec 20, 1969. p. 2",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,1015
1016,1825,Yemen,679,,1969,1,-9,"New York Times. Jan 27, 1969",,,,,,,,1.0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1016
1017,1831,Yemen People's Republic; S. Yemen,680,,1969,-9,-9,"New York Times. Jun 23, 1969",,,,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1017
1018,1219,Congo,484,1.0,1969,11,8,"New York Times. Nov 9, 1969",,1.0,1.0,,,1.0,,,1.0,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1018
1019,1832,Yemen People's Republic; S. Yemen,680,,1969,6,22,"New York Times. Jun 23, 1969",,2.0,,2.0,,2.0,,,2.0,2.0,,,,2.0,0,0,0,0,1,0,0,0,0,0,0,1019
1020,1915,Pakistan,770,,1969,-9,-9,unclear,,,2.0,2.0,,,,,,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,1020
1021,1833,Yemen People's Republic; S. Yemen,680,,1969,6,23,"New York Times. Jun 23, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1021
1022,1987,Thailand,800,,1969,3,-9,none,,,,,,,,2.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1022
1023,778,Equatorial Guinea,411,1.0,1969,3,5,"New York Times. March 6-7, 1969",,1.0,,,,,,1.0,,,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1023
1024,777,Equatorial Guinea,411,,1969,3,4,"New York Times. March 6-7, 1969",,,,,,,,,,,1.0,,,,1,0,0,0,0,0,0,0,0,0,0,1024
1025,776,Equatorial Guinea,411,,1969,3,-9,"New York Times. March 6-7, 1969",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1025
1026,274,Panama,95,,1969,-9,-9,"New York Times. Dec 16, 1969",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1026
1027,275,Panama,95,,1969,12,-9,"New York Times. Dec 16, 1969",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1027
1028,276,Panama,95,1.0,1969,12,14,"New York Times. Dec 16, 1969",,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,1028
1029,277,Panama,95,,1969,12,16,"New York Times. Dec 16, 1969",,,,,1.0,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1029
1030,1918,Pakistan,770,,1969,3,26,"New York Times. Mar 26, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1030
1031,1917,Pakistan,770,,1969,3,25,"New York Times. Mar 26, 1969",,,,,,,,,,,2.0,,,2.0,0,0,0,0,1,0,0,0,0,0,0,1031
1032,1916,Pakistan,770,,1969,2,-9,"New York Times. Feb 15, 1969",,,,,,,,2.0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1032
1033,1676,Iraq,645,,1969,3,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1033
1034,2011,Cambodia,811,,1969,-9,-9,none,,,,,,,,,,2.0,,,,,0,1,0,0,0,0,0,0,0,0,0,1034
1035,845,Benin,434,,1969,7,12,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1035
1036,844,Benin,434,,1969,-9,-9,"New York Times. Dec 11, 1969",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1036
1037,847,Benin,434,,1969,12,-9,"New York Times. Dec 11, 1969",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1037
1038,1316,Burundi,516,,1969,9,-9,http://www.massviolence.org/The-Burundi-Killings-of-1972,,,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1038
1039,520,Bolivia,145,,1969,9,-9,"New York Times. Sept 27, 1969",,,,,,,2.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1039
1040,1349,Somalia,520,,1969,-9,-9,"New York Times. Oct 22, 1969. p. 3",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1040
1041,1350,Somalia,520,,1969,10,-9,"New York Times. Oct 22, 1969. p. 3",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1041
1042,1351,Somalia,520,2.0,1969,10,21,"New York Times. Oct 22, 1969. p. 3",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1042
1043,1352,Somalia,520,,1969,10,22,"New York Times. Oct 22, 1969. p. 3",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1043
1044,846,Benin,434,,1969,10,21,"New York Times. Oct 22, 1969",,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,1,0,0,1044
1045,1374,Ethiopia,530,,1969,11,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1045
1046,1765,Syria,652,2.0,1969,3,1,"New York Times. Mar 1, 1969",,,2.0,,,,2.0,,,,,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1046
1047,471,Brazil,140,2.0,1969,8,31,"New York Times. Sept 1, 1969",,,,,,,2.0,,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,1047
1048,1764,Syria,652,,1969,-9,-9,"New York Times. Mar 1, 1969",,,2.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1048
1049,1511,Libya,620,,1969,-9,-9,"New York Times (1857-Current file). Sep 2, 1969",,,1.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1049
1050,1512,Libya,620,,1969,9,-9,"New York Times (1857-Current file). Sep 2, 1969",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1050
1051,1513,Libya,620,2.0,1969,9,1,"New York Times (1857-Current file). Sep 2, 1969",,2.0,1.0,2.0,,2.0,,2.0,2.0,2.0,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1051
1052,1514,Libya,620,,1969,9,2,"New York Times (1857-Current file). Sep 2, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1052
1053,1515,Libya,620,,1969,12,11,"New York Times. Dec 11, 1969",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,1053
1054,1807,Yemen Arab Republic; N. Yemen,678,,1969,-9,-9,none,,,1.0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1054
1055,601,Chile,155,,1969,10,22,New York Times. various,,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1055
1056,850,Benin,434,,1969,12,13,"New York Times. Dec 11, 1969",,2.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1056
1057,849,Benin,434,,1969,12,11,"New York Times. Dec 11, 1969",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1057
1058,848,Benin,434,2.0,1969,12,10,"New York Times. Dec 11, 1969",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1058
1059,470,Brazil,140,,1969,8,-9,"New York Times. Sept 1, 1969",,,,,,,2.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1059
1060,519,Bolivia,145,,1969,-9,-9,"New York Times. Sept 27, 1969",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1060
1061,1856,Oman,698,,1970,-9,-9,"Rabi, Uzi. 'The emergence of states in a tribal society'",,,2.0,2.0,,,,,,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1061
1062,1834,Yemen People's Republic; S. Yemen,680,,1970,6,-9,none,,,,,,,,2.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1062
1063,1766,Syria,652,,1970,-9,-9,"New York Times. Nov 15, 1970",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1063
1064,1768,Syria,652,2.0,1970,11,13,"New York Times. Nov 15, 1970",,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1064
1065,1767,Syria,652,,1970,11,-9,"New York Times. Nov 15, 1970",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1065
1066,1769,Syria,652,,1970,11,15,"New York Times. Nov 15, 1970",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1066
1067,1857,Oman,698,,1970,7,23,"Rabi, Uzi. 'The emergence of states in a tribal society'",,,,,,,,,,,2.0,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1067
1068,1220,Congo,484,,1970,-9,-9,"New York Times Mar 23, 1970",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1068
1069,1678,Iraq,645,1.0,1970,1,20,"New York Times. Jan 22, 1970. p. 2",,,1.0,,,,,,,,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1069
1070,1221,Congo,484,1.0,1970,3,22,"New York Times Mar 23, 1970",1.0,1.0,1.0,,,,,,,,1.0,,1.0,,0,0,0,0,0,0,0,0,0,0,0,1070
1071,1222,Congo,484,,1970,3,23,"New York Times Mar 23, 1970",,1.0,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1071
1072,1293,Kenya,501,,1970,9,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1072
1073,1317,Burundi,516,,1970,-9,-9,none,,,1.0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1073
1074,1353,Somalia,520,,1970,-9,-9,"New York Times. Apr 28, 1970",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1074
1075,1354,Somalia,520,,1970,4,-9,"New York Times. Apr 28, 1970",,,1.0,,,,,1.0,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,1075
1076,1355,Somalia,520,,1970,4,28,"New York Times. Apr 28, 1970",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1076
1077,1414,Lesotho,570,,1970,1,-9,"New York Times. Jan 31, 1970. p. 2",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1077
1078,1858,Oman,698,2.0,1970,7,26,"Rabi, Uzi. 'The emergence of states in a tribal society'",,2.0,2.0,2.0,,,,,,2.0,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,1078
1079,1415,Lesotho,570,,1970,1,30,"New York Times. Jan 31, 1970. p. 2",,2.0,,,,,,2.0,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1079
1080,1516,Libya,620,,1970,7,24,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,1080
1081,2060,Laos,812,,1970,12,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1081
1082,1557,Sudan,625,,1970,-9,-9,none,,,,,,,,,,2.0,,,,,0,1,0,0,0,0,0,0,0,0,0,1082
1083,1558,Sudan,625,,1970,7,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1083
1084,2015,Cambodia,811,,1970,3,19,"New York Times. Mar 19, 1970. p. 46",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1084
1085,2013,Cambodia,811,,1970,3,-9,"New York Times. Mar 19, 1970. p. 46",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1085
1086,2012,Cambodia,811,,1970,-9,-9,"New York Times. Mar 19, 1970. p. 46",,,2.0,2.0,,2.0,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1086
1087,1677,Iraq,645,,1970,-9,-9,"New York Times. Jan 22, 1970. p. 2",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1087
1088,1416,Lesotho,570,,1970,2,1,"New York Times. Jan 31, 1970. p. 2",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1088
1089,2014,Cambodia,811,2.0,1970,3,18,"New York Times. Mar 19, 1970. p. 46",,2.0,2.0,2.0,,2.0,,2.0,2.0,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1089
1090,1070,Togo,461,,1970,8,-9,"New York Times. Aug 10, 1970",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1090
1091,1069,Togo,461,,1970,-9,-9,"New York Times. Aug 10, 1970",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1091
1092,525,Bolivia,145,,1970,10,-9,"New York Times. Oct 5&7&8, 1970",,,,,,,2.0,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1092
1093,526,Bolivia,145,,1970,10,4,"New York Times. Oct 5&7&8, 1970",,,,,,,,,,,1.0,,,,1,0,0,0,0,0,0,0,0,0,0,1093
1094,527,Bolivia,145,,1970,10,5,"New York Times. Oct 5&7&8, 1970",,1.0,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1094
1095,925,Guinea,438,,1970,11,22,"New York Times. Nov 23-25, 1970",1.0,1.0,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1095
1096,528,Bolivia,145,2.0,1970,10,6,"New York Times. Oct 5&7&8, 1970",,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1096
1097,529,Bolivia,145,,1970,10,7,"New York Times. Oct 5&7&8, 1970",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1097
1098,924,Guinea,438,,1970,11,-9,"New York Times. Nov 23-25, 1970",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1098
1099,1071,Togo,461,,1970,8,8,"New York Times. Aug 10, 1970",1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,0,0,0,1,0,0,0,0,0,0,0,1099
1100,1072,Togo,461,,1970,8,10,"New York Times. Aug 10, 1970",,,,,,,,,,,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,1100
1101,406,Ecuador,130,,1970,6,23,"New York Times. Jun 23, 1970",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1101
1102,524,Bolivia,145,,1970,8,-9,"New York Times. Aug 5, 1970",,,,,,,,1.0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1102
1103,405,Ecuador,130,,1970,6,22,"New York Times. Jun 23, 1970",,,,,2.0,,,2.0,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1103
1104,668,Argentina,160,,1970,6,9,"New York Times. June 10, 1970",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1104
1105,667,Argentina,160,2.0,1970,6,8,"New York Times. June 10, 1970",,2.0,2.0,2.0,2.0,,2.0,2.0,,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,1105
1106,523,Bolivia,145,,1970,-9,-9,"New York Times. Oct 5&7&8, 1970",,,2.0,2.0,,2.0,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1106
1107,665,Argentina,160,,1970,-9,-9,"New York Times. June 10, 1970",,,2.0,2.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1107
1108,404,Ecuador,130,,1970,6,-9,"New York Times. Jun 23, 1970",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1108
1109,46,Haiti,41,1.0,1970,4,24,"New York Times. Apr 25, 1970",,,,,,,,,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,1109
1110,603,Chile,155,,1970,10,22,"New York Times. Oct 24, 1970",,,,,1.0,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1110
1111,602,Chile,155,,1970,3,26,"New York Times. Mar 26, 1970",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,1111
1112,995,Sierra Leone,451,,1970,10,-9,"McGowan 2007 Datafile; NYT. Oct 6, 1970",,,1.0,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1112
1113,95,Trinidad and Tobago,52,,1970,-9,-9,"New York Times. Apr 23, 1970",,,1.0,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1113
1114,666,Argentina,160,,1970,6,-9,"New York Times. June 10, 1970",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1114
1115,994,Sierra Leone,451,,1970,-9,-9,"McGowan 2007 Datafile; NYT. Oct 6, 1970",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1115
1116,96,Trinidad and Tobago,52,,1970,4,21,"New York Times, various",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1116
1117,1161,Chad,483,,1971,8,28,"New York Times. Aug 28, 1971",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1117
1118,806,Mali,432,,1971,-9,-9,"New York Times. April 9, 1971",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1118
1119,807,Mali,432,,1971,4,-9,"New York Times. April 9, 1971",,,1.0,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1119
1120,1356,Somalia,520,,1971,-9,-9,"New York Times. Apr 4, 1971",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1120
1121,1357,Somalia,520,,1971,5,-9,"New York Times. Apr 4, 1971",,,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1121
1122,1430,Madagascar,580,,1971,-9,-9,"New York Times. Jun 1, 1971",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1122
1123,1431,Madagascar,580,,1971,3,-9,"New York Times. Jun 1, 1971",,,1.0,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1123
1124,2062,Laos,812,,1971,4,9,"New York Times. Apr 9, 1971",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1124
1125,1929,Bangladesh,771,,1971,12,23,"New York Times (1857-Current file). Dec 23, 1971. p. 1",,,,,,,,,,,,,,2.0,0,0,1,0,0,0,0,0,0,0,0,1125
1126,1922,Pakistan,770,2.0,1971,12,19,"New York Times. Dec 20, 1971",,,2.0,,,,,2.0,,2.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1126
1127,1480,Morocco,600,,1971,7,11,"New York Times. Jul 11, 1971",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,1127
1128,1921,Pakistan,770,,1971,3,27,"New York Times (1857-Current file). Mar 27, 1971. p. 1",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,1128
1129,1920,Pakistan,770,,1971,3,15," New York Times (1857-Current file). Mar 15, 1971. p. 1",,,,,,,,,,,,,,1.0,0,0,0,0,0,1,0,0,0,0,0,1129
1130,1477,Morocco,600,,1971,-9,-9,"New York Times. Jul 11, 1971",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1130
1131,1478,Morocco,600,,1971,6,-9,"New York Times. Jul 11, 1971",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1131
1132,1479,Morocco,600,1.0,1971,7,10,"New York Times. Jul 11, 1971",,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,1132
1133,2061,Laos,812,,1971,4,-9,"New York Times. Apr 9, 1971",,,,,,,,1.0,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,1133
1134,1919,Pakistan,770,,1971,-9,-9,"New York Times. Dec 20, 1971",,,2.0,,,,,,,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,1134
1135,1616,Turkey,640,,1971,3,13,"New York Times (1857-Current file). Mar 13, 1971",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1135
1136,1988,Thailand,800,,1971,-9,-9,unclear,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,1136
1137,999,Sierra Leone,451,1.0,1971,3,23,"New York Times. March 24, 1971",1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1137
1138,998,Sierra Leone,451,,1971,3,21,"New York Times. March 24, 1971",,,,,,,,,,,,,1.0,,1,0,0,0,0,0,0,0,0,0,0,1138
1139,997,Sierra Leone,451,,1971,3,-9,"New York Times. March 24, 1971",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1139
1140,996,Sierra Leone,451,,1971,-9,-9,"New York Times. March 24, 1971",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1140
1141,1259,Uganda,500,,1971,-9,-9,unclear,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,1141
1142,1260,Uganda,500,,1971,1,-9,"New York Times. Jan 26, 1971",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1142
1143,1261,Uganda,500,,1971,1,24,"New York Times. Jan 26, 1971",2.0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1143
1144,1262,Uganda,500,2.0,1971,1,25,"New York Times. Jan 26, 1971",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1144
1145,1263,Uganda,500,,1971,1,26,"New York Times. Jan 26, 1971",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1145
1146,926,Guinea,438,,1971,7,-9,"New York Times. July 10, 1971",,,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1146
1147,1264,Uganda,500,,1971,1,29,New York Times. various,,,,,,,,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1147
1148,1266,Uganda,500,,1971,7,-9,McGowan 2007 Datafile,,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1148
1149,1267,Uganda,500,,1971,7,12,McGowan 2007 Datafile,1.0,,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1149
1150,1029,Ghana,452,,1971,1,-9,"New York Times. Jan 13-14, 1972",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1150
1151,1318,Burundi,516,,1971,9,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1151
1152,1992,Thailand,800,,1971,11,18,"New York Times. Nov 18, 1971",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,1152
1153,1991,Thailand,800,,1971,11,17,"New York Times. Nov 18, 1971",,2.0,,,,,2.0,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1153
1154,1990,Thailand,800,,1971,11,-9,"New York Times. Nov 18, 1971",,,,,,,2.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1154
1155,1989,Thailand,800,,1971,3,-9,none,,,,,,,,2.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1155
1156,1160,Chad,483,,1971,8,26,"New York Times. Aug 28, 1971",,1.0,,,,,,1.0,,,,,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1156
1157,1265,Uganda,500,,1971,2,3,New York Times. various,,,,,,,,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,1157
